year	    det/mc	                expt	              stream	                tier	files	events	size	TB	size/event	MB
2022	  detector	dc4-vd-coldbox-bottom	               study	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	                 ALL	                 ALL	32516	0	102.972	TB	-1.000	MB
2022	  detector	  dc4-vd-coldbox-top	                out1	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	               noise	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	                test	                 ALL	32516	0	102.972	TB	-1.000	MB
2022	  detector	  dc4-vd-coldbox-top	             cosmics	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	         calibration	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	             physics	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	                out2	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	            pedestal	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	               study	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	                 ALL	                 ALL	763	43617	 2.995	TB	68.671	MB
2022	  detector	        hd-protodune	                out1	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	               noise	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	                test	                 ALL	763	43617	 2.995	TB	68.671	MB
2022	  detector	        hd-protodune	             cosmics	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	         calibration	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	             physics	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	                out2	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	            pedestal	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	               study	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	                 ALL	           simulated	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	                 ALL	                 raw	234474	13034792	841.561	TB	64.563	MB
2022	  detector	                 ALL	                out1	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	               noise	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	                test	                 raw	150721	7537470	560.484	TB	74.360	MB
2022	  detector	                 ALL	             cosmics	                 raw	944	0	 1.782	TB	-1.000	MB
2022	  detector	                 ALL	         calibration	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	             physics	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	                out2	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	            pedestal	                 raw	55	3239	 0.136	TB	42.066	MB
2022	  detector	                 ALL	               study	                 raw	82754	5494083	279.160	TB	50.811	MB
2022	  detector	             physics	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	              fardet	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	             neardet	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-dp	                 ALL	                 raw	37728	1131840	130.163	TB	115.002	MB
2022	  detector	        protodune-dp	                out1	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-dp	               noise	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-dp	                test	                 raw	37704	1131120	130.100	TB	115.019	MB
2022	  detector	        protodune-dp	             cosmics	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-dp	         calibration	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-dp	             physics	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-dp	                out2	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-dp	            pedestal	                 raw	24	720	 0.064	TB	88.480	MB
2022	  detector	        protodune-dp	               study	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	             iceberg	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	           fardet-sp	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	   vd-coldbox-bottom	                 ALL	                 raw	4866	843013	20.032	TB	23.762	MB
2022	  detector	   vd-coldbox-bottom	                out1	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	   vd-coldbox-bottom	               noise	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	   vd-coldbox-bottom	                test	                 raw	4866	843013	20.032	TB	23.762	MB
2022	  detector	   vd-coldbox-bottom	             cosmics	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	   vd-coldbox-bottom	         calibration	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	   vd-coldbox-bottom	             physics	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	   vd-coldbox-bottom	                out2	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	   vd-coldbox-bottom	            pedestal	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	   vd-coldbox-bottom	               study	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	      vd-coldbox-top	                 ALL	                 raw	87235	5960275	292.586	TB	49.089	MB
2022	  detector	      vd-coldbox-top	                out1	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	      vd-coldbox-top	               noise	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	      vd-coldbox-top	                test	                 raw	4450	463673	13.354	TB	28.800	MB
2022	  detector	      vd-coldbox-top	             cosmics	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	      vd-coldbox-top	         calibration	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	      vd-coldbox-top	             physics	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	      vd-coldbox-top	                out2	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	      vd-coldbox-top	            pedestal	                 raw	31	2519	 0.073	TB	28.800	MB
2022	  detector	      vd-coldbox-top	               study	                 raw	82754	5494083	279.160	TB	50.811	MB
2022	  detector	          hd-coldbox	                 ALL	                 raw	21077	1971944	79.669	TB	40.401	MB
2022	  detector	          hd-coldbox	                out1	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	          hd-coldbox	               noise	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	          hd-coldbox	                test	                 raw	21077	1971944	79.669	TB	40.401	MB
2022	  detector	          hd-coldbox	             cosmics	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	          hd-coldbox	         calibration	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	          hd-coldbox	             physics	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	          hd-coldbox	                out2	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	          hd-coldbox	            pedestal	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	          hd-coldbox	               study	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	           fardet-hd	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	           fardet-vd	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	dc4-vd-coldbox-bottom	                 ALL	                 raw	49327	3056585	211.359	TB	69.149	MB
2022	  detector	dc4-vd-coldbox-bottom	                out1	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	dc4-vd-coldbox-bottom	               noise	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	dc4-vd-coldbox-bottom	                test	                 raw	49327	3056585	211.359	TB	69.149	MB
2022	  detector	dc4-vd-coldbox-bottom	             cosmics	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	dc4-vd-coldbox-bottom	         calibration	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	dc4-vd-coldbox-bottom	             physics	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	dc4-vd-coldbox-bottom	                out2	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	dc4-vd-coldbox-bottom	            pedestal	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	dc4-vd-coldbox-bottom	               study	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	                 ALL	                 raw	32516	0	102.972	TB	-1.000	MB
2022	  detector	  dc4-vd-coldbox-top	                out1	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	               noise	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	                test	                 raw	32516	0	102.972	TB	-1.000	MB
2022	  detector	  dc4-vd-coldbox-top	             cosmics	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	         calibration	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	             physics	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	                out2	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	            pedestal	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	               study	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	                 ALL	                 raw	763	43617	 2.995	TB	68.671	MB
2022	  detector	        hd-protodune	                out1	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	               noise	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	                test	                 raw	763	43617	 2.995	TB	68.671	MB
2022	  detector	        hd-protodune	             cosmics	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	         calibration	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	             physics	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	                out2	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	            pedestal	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	               study	                 raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	                 ALL	   hit-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	                 ALL	  full-reconstructed	204890	12860584	301.904	TB	23.475	MB
2022	  detector	                 ALL	                out1	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	               noise	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	                test	  full-reconstructed	18763	2060209	26.447	TB	12.837	MB
2022	  detector	                 ALL	             cosmics	  full-reconstructed	161564	7908035	188.005	TB	23.774	MB
2022	  detector	                 ALL	         calibration	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	             physics	  full-reconstructed	19103	2293380	80.239	TB	34.987	MB
2022	  detector	                 ALL	                out2	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	               study	  full-reconstructed	5460	598960	 7.213	TB	12.042	MB
2022	  detector	             physics	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	              fardet	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	             neardet	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	                 ALL	  full-reconstructed	178292	10130200	267.473	TB	26.403	MB
2022	  detector	        protodune-sp	                out1	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	               noise	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	                test	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	             cosmics	  full-reconstructed	159189	7836820	187.234	TB	23.892	MB
2022	  detector	        protodune-sp	         calibration	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	             physics	  full-reconstructed	19103	2293380	80.239	TB	34.987	MB
2022	  detector	        protodune-sp	                out2	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	               study	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-dp	                 ALL	  full-reconstructed	2375	71215	 0.771	TB	10.830	MB
2022	  detector	        protodune-dp	                out1	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-dp	               noise	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-dp	                test	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-dp	             cosmics	  full-reconstructed	2375	71215	 0.771	TB	10.830	MB
2022	  detector	        protodune-dp	         calibration	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-dp	             physics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-dp	                out2	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-dp	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-dp	               study	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	             iceberg	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	           fardet-sp	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	   vd-coldbox-bottom	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	      vd-coldbox-top	                 ALL	  full-reconstructed	24223	2659169	33.660	TB	12.658	MB
2022	  detector	      vd-coldbox-top	                out1	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	      vd-coldbox-top	               noise	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	      vd-coldbox-top	                test	  full-reconstructed	18763	2060209	26.447	TB	12.837	MB
2022	  detector	      vd-coldbox-top	             cosmics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	      vd-coldbox-top	         calibration	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	      vd-coldbox-top	             physics	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	      vd-coldbox-top	                out2	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	      vd-coldbox-top	            pedestal	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	      vd-coldbox-top	               study	  full-reconstructed	5460	598960	 7.213	TB	12.042	MB
2022	  detector	          hd-coldbox	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	           fardet-hd	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	           fardet-vd	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	dc4-vd-coldbox-bottom	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	                 ALL	  full-reconstructed	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	                 ALL	          root-tuple	160106	24503568	 2.607	TB	 0.106	MB
2022	  detector	                 ALL	                out1	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	               noise	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	                test	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	             cosmics	          root-tuple	139856	6960413	 0.830	TB	 0.119	MB
2022	  detector	                 ALL	         calibration	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	             physics	          root-tuple	20250	17543155	 1.777	TB	 0.101	MB
2022	  detector	                 ALL	                out2	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	            pedestal	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	               study	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	             physics	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	              fardet	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	             neardet	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	                 ALL	          root-tuple	160106	24503568	 2.607	TB	 0.106	MB
2022	  detector	        protodune-sp	                out1	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	               noise	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	                test	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	             cosmics	          root-tuple	139856	6960413	 0.830	TB	 0.119	MB
2022	  detector	        protodune-sp	         calibration	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	             physics	          root-tuple	20250	17543155	 1.777	TB	 0.101	MB
2022	  detector	        protodune-sp	                out2	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	            pedestal	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	               study	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-dp	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	             iceberg	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	           fardet-sp	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	   vd-coldbox-bottom	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	      vd-coldbox-top	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	          hd-coldbox	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	           fardet-hd	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	           fardet-vd	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	dc4-vd-coldbox-bottom	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	                 ALL	         decoded-raw	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	                 ALL	        pandora_info	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	                 ALL	   reco-recalibrated	70586	4772726	107.678	TB	22.561	MB
2022	  detector	                 ALL	                out1	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	               noise	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	                test	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	             cosmics	   reco-recalibrated	70360	4747451	106.673	TB	22.470	MB
2022	  detector	                 ALL	         calibration	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	             physics	   reco-recalibrated	226	25275	 1.005	TB	39.751	MB
2022	  detector	                 ALL	                out2	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	            pedestal	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	                 ALL	               study	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	             physics	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	              fardet	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	             neardet	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	                 ALL	   reco-recalibrated	70586	4772726	107.678	TB	22.561	MB
2022	  detector	        protodune-sp	                out1	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	               noise	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	                test	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	             cosmics	   reco-recalibrated	70360	4747451	106.673	TB	22.470	MB
2022	  detector	        protodune-sp	         calibration	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	             physics	   reco-recalibrated	226	25275	 1.005	TB	39.751	MB
2022	  detector	        protodune-sp	                out2	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	            pedestal	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-sp	               study	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	        protodune-dp	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	             iceberg	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	           fardet-sp	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	   vd-coldbox-bottom	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	      vd-coldbox-top	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	          hd-coldbox	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	           fardet-hd	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	           fardet-vd	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	dc4-vd-coldbox-bottom	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	  dc4-vd-coldbox-top	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	  detector	        hd-protodune	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	                 ALL	                 ALL	1979384	549052914	2086.006	TB	 3.799	MB
2022	        mc	                 ALL	                out1	                 ALL	1803132	152835177	2017.843	TB	13.203	MB
2022	        mc	                 ALL	               noise	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	                test	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	             cosmics	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	         calibration	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	             physics	                 ALL	176252	396217737	68.163	TB	 0.172	MB
2022	        mc	                 ALL	                out2	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	            pedestal	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	                 ALL	               study	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	                 ALL	                 ALL	62523	3604783	161.885	TB	44.908	MB
2022	        mc	             physics	                out1	                 ALL	62523	3604783	161.885	TB	44.908	MB
2022	        mc	             physics	               noise	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	                test	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	             cosmics	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	         calibration	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	             physics	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	                out2	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	            pedestal	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	             physics	               study	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	              fardet	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	             neardet	                 ALL	                 ALL	59991	386665375	67.542	TB	 0.175	MB
2022	        mc	             neardet	                out1	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	             neardet	               noise	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	             neardet	                test	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	             neardet	             cosmics	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	             neardet	         calibration	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	             neardet	             physics	                 ALL	59991	386665375	67.542	TB	 0.175	MB
2022	        mc	             neardet	                out2	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	             neardet	            pedestal	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	             neardet	               study	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	        protodune-sp	                 ALL	                 ALL	121900	9663972	20.355	TB	 2.106	MB
2022	        mc	        protodune-sp	                out1	                 ALL	5639	111610	19.734	TB	176.815	MB
2022	        mc	        protodune-sp	               noise	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	        protodune-sp	                test	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	        protodune-sp	             cosmics	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	        protodune-sp	         calibration	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	        protodune-sp	             physics	                 ALL	116261	9552362	 0.621	TB	 0.065	MB
2022	        mc	        protodune-sp	                out2	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	        protodune-sp	            pedestal	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	        protodune-sp	               study	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	        protodune-dp	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	             iceberg	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-sp	                 ALL	                 ALL	70636	15813310	90.577	TB	 5.728	MB
2022	        mc	           fardet-sp	                out1	                 ALL	70636	15813310	90.577	TB	 5.728	MB
2022	        mc	           fardet-sp	               noise	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-sp	                test	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-sp	             cosmics	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-sp	         calibration	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-sp	             physics	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-sp	                out2	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-sp	            pedestal	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-sp	               study	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	   vd-coldbox-bottom	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	      vd-coldbox-top	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	          hd-coldbox	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2022	        mc	           fardet-hd	                 ALL	                 ALL	40474	29845960	45.097	TB	 1.511	MB
2022	        mc	           fardet-hd	                out1	                 ALL	40474	29845960	45.097	TB	 1.511	MB
2022	        mc	           fardet-hd	               noise	                 ALL	0	0	 0.000	TB	 0.000	MB
